Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,transformed_solubility,transformed_smiles
RTI 5,-3.471,1,253.30499999999995,0,3,1,36.44,-3.324,CCN2c1ccccc1N(C)C(=O)c3cccnc23 ,37.207890743550834,AADsaraaaaarD{A}A{~B}ataaadast 
"1,1-Dichloroethane",-1.5759999999999998,1,98.96000000000001,0,0,0,0.0,-1.29,CC(Cl)Cl,21.775417298937786,AA{Z}Z
Sulfanilamide,-0.9540000000000001,1,172.20899999999997,2,1,1,86.18,-1.34,Nc1ccc(cc1)S(N)(=O)=O,22.15477996965099,Daraaa{aar}E{D}{~B}~B
Isopropalin,-5.306,1,309.36600000000004,0,1,8,89.51999999999998,-6.49,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,61.229135053110774,AAAD{AAA}ara{aa{aarD{~B}~B}A{A}A}D{~B}~B
Lindane,-4.0089999999999995,1,290.832,0,1,0,0.0,-4.64,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,47.192716236722305,ZArA{Z}A{Z}A{Z}A{Z}ArZ
Isofenphos,-4.538,1,345.4010000000002,1,1,8,56.790000000000006,-4.194,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,43.80880121396054,AABK{~E}{DA{A}A}BaraaaaarA{~B}BA{A}A
"1,2,3-Trichlorobenzene",-4.008,1,181.44899999999998,0,1,0,0.0,-4.0,Clc1cccc(Cl)c1Cl,42.33687405159333,Zaraaaa{Z}arZ
Tetrachloromethane,-2.6069999999999998,1,153.823,0,0,0,0.0,-2.31,ClC(Cl)(Cl)Cl,29.514415781487102,ZA{Z}{Z}Z
"3,4-Dichloronitrobenzene",-3.448,1,192.001,0,1,1,43.14,-3.2,O=N(=O)c1cc(Cl)c(Cl)cc1,36.2670713201821,B~D{~B}araa{Z}a{Z}aar
Cyclooctanol,-2.14,1,128.215,1,1,0,20.23,-1.29,OC1CCCCCCC1,21.775417298937786,BArAAAAAAAr
17a-Methyltestosterone,-4.073,1,302.4580000000001,1,4,0,37.3,-3.9989999999999997,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,42.329286798179055,AAr{B}AAAsAtAAAu~AA{~B}AAAu{A}AtAAAsrA
Dulcin,-2.167,1,180.20699999999997,2,1,3,64.35,-2.17,CCOc1ccc(NC(N)=O)cc1,28.452200303490137,AABaraaa{DA{D}~B}aar
"trans-1,4-Dimethylcyclohexane",-3.305,1,112.216,0,1,0,0.0,-4.47,C/C1CCC(\C)CC1,45.90288315629742,ALArAAA{RA}AAr
"1,7-phenantroline",-2.9939999999999998,2,180.20999999999998,0,3,0,25.78,-2.68,c1cnc2c(c1)ccc3ncccc23,32.3216995447648,aradasa{ar}aaatdaaaast
Methyl t-butyl ether ,-0.9840000000000001,1,88.14999999999999,0,0,0,9.23,-0.24,COC(C)(C)C,13.808801213960546,ABA{A}{A}A
Anethole,-3.2539999999999996,1,148.20499999999998,0,1,2,9.23,-3.13,COc1ccc(C=CC)cc1,35.73596358118361,ABaraaa{A~AA}aar
1-Hexadecanol,-4.94,1,242.44699999999992,1,0,14,20.23,-7.0,CCCCCCCCCCCCCCCCO,65.09863429438543,AAAAAAAAAAAAAAAAB
uracil,-0.441,1,112.088,2,1,0,65.72,-1.4880000000000002,O=c1cc[nH]c(=O)[nH]1 ,23.27769347496207,B~araa{dH}a{~B}{dH}r 
adenine,-1.255,1,135.13,2,2,0,80.47999999999999,-2.12,Nc1ncnc2nc[nH]c12 ,28.072837632776935,Dardadasda{dH}ars 
"2,2',3,4,5-PCB",-6.709,1,326.437,0,2,1,0.0,-7.21,Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,66.69195751138088,Zaraa{Z}a{aarZ}asaaaa{Z}asZ 
Ancymidol,-2.181,1,256.30499999999995,1,3,4,55.24,-2.596,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3 ,31.68437025796662,ABaraaa{aar}A{B}{AsAAs}atadadat 
Benzo(b)fluoranthene,-6.007000000000001,2,252.31599999999997,0,5,0,0.0,-8.23,c1ccc2c(c1)c3cccc4c3c2cc5ccccc54,74.4309559939302,araaasa{ar}ataaaauatasaavaaaaavu
Carbanilide,-3.611,1,212.25199999999998,2,2,2,41.13,-3.15,O=C(Nc1ccccc1)Nc2ccccc2,35.8877086494689,B~A{Daraaaaar}Dasaaaaas
phenobarbital,-2.272,1,232.239,2,2,2,75.27000000000001,-2.322,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,29.60546282245827,AAAr{A{~B}DA{~B}DAr~B}asaaaaas 
"2',3,4-PCB",-5.686,1,257.547,0,2,1,0.0,-6.29,Clc1ccc(cc1)c2cccc(Cl)c2Cl ,59.71168437025797,Zaraaa{aar}asaaaa{Z}asZ 
Isoproturon,-2.867,1,206.289,1,1,2,32.34,-3.536,CC(C)c1ccc(NC(=O)N(C)C)cc1,38.81638846737481,AA{A}araaa{DA{~B}D{A}A}aar
Azintamide,-2.231,1,259.762,0,1,5,46.09,-1.716,CCN(CC)C(=O)CSc1ccc(Cl)nn1,25.007587253414265,AAD{AA}A{~B}AEaraaa{Z}ddr
"2,2-Dimethyl-1-butanol",-1.365,1,102.17699999999998,1,0,2,20.23,-1.04,CCC(C)(C)CO,19.878603945371776,AAA{A}{A}AB
Ethyl pentanoate,-1.899,1,130.18699999999998,0,0,4,26.3,-1.75,CCCOC(=O)CCC,25.265553869499243,AAABA{~B}AAA
"2,4,6-Trinitrotoluene",-2.6060000000000003,1,227.13199999999998,0,1,3,129.42000000000002,-3.22,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,36.41881638846738,Aara{aa{aarD{~B}~B}D{~B}~B}D{~B}~B
Bensulide,-4.99,1,397.52400000000006,1,1,10,64.63,-4.2,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,43.85432473444613,AA{A}BK{~E}{BA{A}A}EAADE{~B}{~B}araaaaar
Cycloheptane,-2.9160000000000004,2,98.18900000000001,0,1,0,0.0,-3.51,C1CCCCCC1,38.61911987860395,ArAAAAAAr
Propyl formate,-0.757,1,88.10599999999998,0,0,3,26.3,-0.49,CCCOC=O,15.705614567526558,AAABA~B
2-Isopropyltoluene,-3.585,1,134.22199999999995,0,1,1,0.0,-3.76,CC(C)c1ccccc1C,40.51593323216996,AA{A}araaaaarA
m-Chloroaniline,-2.392,1,127.574,1,1,0,26.02,-1.37,Nc1cccc(Cl)c1,22.382397572078908,Daraaaa{Z}ar
"2,4-Dimethylpentane",-2.938,1,100.20499999999998,0,0,2,0.0,-4.26,CC(C)CC(C)C,44.30955993930198,AA{A}AA{A}A
Dibenzofurane,-4.2010000000000005,2,168.195,0,3,0,13.14,-4.6,o1c2ccccc2c3ccccc13,46.889226100151745,brasaaaaasataaaaart
ethofumesate,-3.1839999999999997,1,286.34900000000005,0,2,4,61.830000000000005,-3.42,CCOC2Oc1ccc(OS(C)(=O)=O)cc1C2(C)C,37.93626707132018,AABAsBaraaa{BE{A}{~B}~B}aarAs{A}A
Fluometuron,-3.065,1,232.20499999999996,1,1,1,32.34,-3.43,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,38.01213960546282,AD{A}A{~B}Daraaaa{ar}A{G}{G}G
Acridine,-3.846,2,179.22199999999998,0,3,0,12.89,-3.67,c3ccc2nc1ccccc1cc2c3,39.83308042488619,ataaasdaraaaaaraasat
Cortisone,-2.8930000000000002,1,360.45000000000016,2,4,2,91.67,-3.11,CC12CC(=O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,35.584218512898325,AArsAA{~B}AtA{AAAu~AA{~B}AAAtuA}AsAAAr{B}A{~B}AB
glucose,0.501,1,180.156,5,1,1,110.38000000000001,0.74,OCC1OC(O)C(O)C(O)C1O,6.3732928679817915,BAArBA{B}A{B}A{B}ArB
3-Methylphenol,-2.313,1,108.13999999999999,1,1,0,20.23,-0.68,Cc1cccc(O)c1,17.147192716236724,Aaraaaa{B}ar
Indapamide,-4.345,1,365.84200000000004,2,3,3,92.5,-3.5860000000000003,CC2Cc1ccccc1N2NC(=O)c3ccc(Cl)c(c3)S(N)(=O)=O ,39.19575113808801,AAsAaraaaaarDsDA{~B}ataaa{Z}a{at}E{D}{~B}~B 
Lovastatin,-4.731,1,404.54700000000025,1,3,6,72.83,-6.005,CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,57.54931714719272,AAA{A}A{~B}BAsAA{A}A~AtA~AA{A}A{AAArAA{B}AA{~B}Br}Ast 
"1,4-Dinitrobenzene",-2.281,1,168.10799999999995,0,1,2,86.28,-3.39,O=N(=O)c1ccc(cc1)N(=O)=O,37.70864946889227,B~D{~B}araaa{aar}D{~B}~B
Reposal,-2.781,1,262.30899999999997,2,3,2,75.27000000000001,-2.696,CCC1(C(=O)NC(=O)NC1=O)C2=CCC3CCC2C3,32.44309559939302,AAAr{A{~B}DA{~B}DAr~B}As~AAAtAAAsAt
Ethyl decanoate,-3.6710000000000003,1,200.32199999999997,0,0,9,26.3,-4.1,CCCCCCCCCC(=O)OCC,43.095599393019725,AAAAAAAAAA{~B}BAA
Fenuron,-1.847,1,164.208,1,1,1,32.34,-1.6,CN(C)C(=O)Nc1ccccc1,24.127465857359635,AD{A}A{~B}Daraaaaar
Ethyl propyl ether,-1.072,1,88.14999999999999,0,0,3,9.23,-0.66,CCCOCC,16.995447647951444,AAABAA
2-Propanol,-0.261,1,60.096000000000004,1,0,0,20.23,0.43,CC(C)O,8.725341426403643,AA{A}B
2-Methylnapthalene,-3.802,1,142.201,0,2,0,0.0,-3.77,Cc1ccc2ccccc2c1,40.591805766312596,Aaraaasaaaaasar
Chlorodibromethane,-2.54,1,208.28,0,0,0,0.0,-1.9,ClC(Br)Br,26.403641881638848,ZA{X}X
Hexestrol,-4.854,1,270.372,2,2,5,40.46,-4.43,CCC(C(CC)c1ccc(O)cc1)c2ccc(O)cc2,45.59939301972686,AAA{A{AA}araaa{B}aar}asaaa{B}aas
Malathion,-3.391,1,330.3640000000001,0,0,9,71.06,-3.37,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,37.55690440060698,AABA{~B}AA{EK{~E}{BA}BA}A{~B}BAA
Benzylchloride,-2.887,1,126.58599999999996,0,1,1,0.0,-2.39,ClCc1ccccc1,30.121396054628224,ZAaraaaaar
t-Crotonaldehyde,-0.604,1,70.09100000000001,0,0,1,17.07,0.32,C/C=C/C=O,9.559939301972687,ALA~ALA~B
Chlorbromuron,-3.938,1,293.548,1,1,2,41.57,-3.924,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,41.76024279210925,ABD{A}A{~B}Daraaa{X}a{Z}ar
"9,10-Dimethylanthracene",-5.228,1,206.28799999999998,0,3,0,0.0,-6.57,Cc1c2ccccc2c(C)c3ccccc13,61.8361153262519,Aarasaaaaasa{A}ataaaaart
Methyl hexanoate,-1.899,1,130.18699999999998,0,0,4,26.3,-1.87,CCCCCC(=O)OC,26.176024279210925,AAAAAA{~B}BA
Dimefuron,-3.8310000000000004,1,338.79500000000013,1,2,2,80.37,-4.328,CN(C)C(=O)Nc1ccc(c(Cl)c1)n2nc(oc2=O)C(C)(C)C,44.82549317147193,AD{A}A{~B}Daraaa{a{Z}ar}dsda{bas~B}A{A}{A}A
p-Fluoroacetanilide,-2.181,1,153.156,1,1,1,29.1,-1.78,CC(=O)Nc1ccc(F)cc1,25.493171471927166,AA{~B}Daraaa{G}aar
alachlor,-3.319,1,269.77199999999993,0,1,6,29.54,-3.26,CCc1cccc(CC)c1N(COC)C(=O)CCl ,36.722306525037936,AAaraaaa{AA}arD{ABA}A{~B}AZ 
Cyclohexene,-2.16,2,82.146,0,1,0,0.0,-2.59,C1CCC=CC1,31.638846737481032,ArAAA~AAr
Hydrocortisone ,-3.159,1,362.4660000000002,3,4,2,94.83,-3.09,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)CO,35.43247344461305,AArsAA{B}AtA{AAAu~AA{~B}AAAtuA}AsAAAr{B}A{~B}AB
Pyrimidine,-0.884,2,80.08999999999999,0,1,0,25.78,1.1,c1cncnc1,3.6418816388467374,aradadar
p-Chloronitrobenzene,-2.9010000000000002,1,157.55599999999998,0,1,1,43.14,-2.92,Clc1ccc(cc1)N(=O)=O,34.14264036418817,Zaraaa{aar}D{~B}~B
Methyl propionate,-0.836,1,88.106,0,0,1,26.3,-0.14,CCC(=O)OC,13.050075872534146,AAA{~B}BA
o-Chloronitrobenzene,-2.775,1,157.55599999999998,0,1,1,43.14,-2.55,Clc1ccccc1N(=O)=O,31.335356600910472,ZaraaaaarD{~B}~B
Neburon,-4.157,1,275.179,1,1,4,32.34,-4.77,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,48.17905918057663,AAAAD{A}A{~B}Daraaa{Z}a{Z}ar
Buthidazole,-2.398,1,256.33099999999996,1,2,1,69.56,-1.8769999999999998,CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,26.229135053110774,ADrAA{B}D{Ar~B}asdda{ss}A{A}{A}A
Nitrobenzene,-2.2880000000000003,1,123.11099999999996,0,1,1,43.14,-1.8,O=N(=O)c1ccccc1,25.644916540212442,B~D{~B}araaaaar
Iodobenzene,-3.8,1,204.01000000000002,0,1,0,0.0,-3.01,Ic1ccccc1,34.825493171471926,Haraaaaar
Metolazone,-3.7769999999999997,1,365.8420000000001,2,3,2,92.5,-3.78,CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O ,40.667678300455236,AAsDaraa{Z}a{aarA{~B}DsataaaaatA}E{D}{~B}~B 
Methocarbamol,-1.4280000000000002,1,241.24299999999994,2,1,6,91.00999999999999,-0.985,COc1ccccc1OCC(O)COC(N)=O,19.461305007587253,ABaraaaaarBAA{B}ABA{D}~B
butachlor,-4.3469999999999995,1,311.85300000000007,0,1,9,29.54,-4.19,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ,43.77845220030349,AAAABAD{A{~B}AZ}ara{AA}aaaarAA 
"2,3-Dichlorophenol",-3.1439999999999997,1,163.003,1,1,0,20.23,-1.3,Oc1cccc(Cl)c1Cl,21.851289833080425,Baraaaa{Z}arZ
Propyl butyrate,-1.1909999999999998,1,102.13299999999998,0,0,2,26.3,-1.92,CCCC(=O)OC,26.555386949924127,AAAA{~B}BA
Propanil,-3.6439999999999997,1,218.08299999999997,1,1,2,29.1,-3.0,CCC(=O)Nc1ccc(Cl)c(Cl)c1,34.749620637329286,AAA{~B}Daraaa{Z}a{Z}ar
Triamterene,-3.051,1,253.26900000000003,3,3,1,129.62,-2.404,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3,30.22761760242792,Datda{D}asda{araaaaar}a{D}dasdt
Ethyl hexanoate,-2.254,1,144.21399999999997,0,0,5,26.3,-2.35,CCCCCC(=O)OCC,29.817905918057665,AAAAAA{~B}BAA
chloralose,-1.8869999999999998,1,309.529,3,2,2,88.38000000000001,-1.84,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl ,25.948406676783005,BAA{B}AsBArBA{BArAsB}A{Z}{Z}Z 
Amitraz,-5.5329999999999995,1,293.41400000000004,0,2,4,27.96,-5.47,CN(C=Nc1ccc(C)cc1C)C=Nc2ccc(C)cc2C,53.49013657056146,AD{A~Daraaa{A}aarA}A~Dasaaa{A}aasA
Prometon,-3.448,1,225.296,2,1,5,71.96000000000001,-2.478,COc1nc(NC(C)C)nc(NC(C)C)n1,30.789074355083457,ABarda{DA{A}A}da{DA{A}A}dr
1-Octene ,-3.073,1,112.216,0,0,5,0.0,-4.44,CCCCCCC=C,45.6752655538695,AAAAAAA~A
p-Methylaniline ,-1.954,1,107.156,1,1,0,26.02,-1.21,Cc1ccc(N)cc1,21.168437025796663,Aaraaa{D}aar
aminothiazole,-1.226,1,100.14599999999999,1,1,0,38.91,-0.36,Nc1nccs1 ,14.719271623672231,Dardaasr 
Metolcarb,-1.9469999999999998,1,151.165,1,1,1,38.33,-1.8030000000000002,c1ccccc1(OC(=O)NC),25.667678300455236,araaaaar{BA{~B}DA}
3-Hexanol,-1.324,1,102.17699999999999,1,0,3,20.23,-0.8,CCCC(O)CC,18.05766312594841,AAAA{B}AA
9-anthrol,-4.148,1,194.23299999999998,1,3,0,20.23,-4.73,c3ccc2c(O)c1ccccc1cc2c3 ,47.87556904400607,ataaasa{B}araaaaaraasat 
2-Methylanthracene,-4.87,1,192.261,0,3,0,0.0,-6.96,Cc1ccc2cc3ccccc3cc2c1,64.79514415781486,Aaraaasaataaaaataasar
"1,2,3-Trimethylbenzene ",-3.312,1,120.195,0,1,0,0.0,-3.2,Cc1cccc(C)c1C,36.2670713201821,Aaraaaa{A}arA
Aminocarb,-2.677,1,208.26099999999997,1,1,2,41.57,-2.36,CNC(=O)Oc1ccc(N(C)C)c(C)c1,29.893778452200305,ADA{~B}Baraaa{D{A}A}a{A}ar
2-Nonanol,-2.387,1,144.258,1,0,6,20.23,-2.74,CCCCCCCC(C)O,32.77693474962064,AAAAAAAA{A}B
Methyldymron,-3.863,1,268.36,1,2,3,32.34,-3.35,CN(C(=O)NC(C)(C)c1ccccc1)c2ccccc2,37.4051593323217,AD{A{~B}DA{A}{A}araaaaar}asaaaaas
3-Hexanone,-1.266,1,100.16099999999999,0,0,3,17.07,-0.83,CCCC(=O)CC,18.28528072837633,AAAA{~B}AA
bromoxynil,-3.793,1,276.91499999999996,1,1,0,44.019999999999996,-3.33,Oc1c(Br)cc(C#N)cc1Br ,37.25341426403642,Bara{X}aa{A^D}aarX 
"3,4-PCB",-5.223,1,223.102,0,2,1,0.0,-6.39,Clc1ccc(cc1Cl)c2ccccc2 ,60.47040971168437,Zaraaa{aarZ}asaaaaas 
Mefenacet,-4.504,1,298.367,0,3,4,42.43000000000001,-4.873,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,48.960546282245836,AD{A{~B}ABardasaaaaassr}ataaaaat
5-hydroxyquinoline,-2.725,1,145.161,1,2,0,33.120000000000005,-2.54,Oc1cccc2ncccc12 ,31.25948406676783,Baraaaasdaaaars 
Carboxin,-2.927,1,235.30800000000002,1,2,2,38.33,-3.14,CC1=C(SCCO1)C(=O)Nc2ccccc2,35.81183611532626,AAr~A{EAABr}A{~B}Dasaaaaas
Ethoxyzolamide,-3.085,1,258.324,1,2,3,82.28,-3.81,CCOc2ccc1nc(sc1c2)S(N)(=O)=O ,40.895295902883156,AABasaaarda{saras}E{D}{~B}~B 
Pentachlorophenol,-4.835,1,266.33799999999997,1,1,0,20.23,-4.28,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,44.46130500758726,Bara{Z}a{Z}a{Z}a{Z}arZ
Bromochloromethane,-1.5190000000000001,1,129.384,0,0,0,0.0,-0.89,ClCBr,18.74051593323217,ZAX
metharbital,-1.6580000000000001,1,198.22199999999998,1,1,2,66.48,-2.23,CCC1(CC)C(=O)NC(=O)N(C)C1=O ,28.90743550834598,AAAr{AA}A{~B}DA{~B}D{A}Ar~B 
deoxycorticosterone acetate,-4.4719999999999995,1,372.5050000000002,0,4,3,60.440000000000005,-4.63,CC(=O)OCC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,47.116843702579665,AA{~B}BAA{~B}AtAAAuAsAAAr~AA{~B}AAAr{A}AsAAAtuA 
benzylurea,-1.5090000000000001,1,150.18099999999998,2,1,2,55.120000000000005,-0.95,NC(=O)NCc1ccccc1 ,19.195751138088013,DA{~B}DAaraaaaar 
Chlortoluron,-3.048,1,212.67999999999998,1,1,1,32.34,-3.483,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,38.41426403641882,AD{A}A{~B}Daraaa{A}a{Z}ar
Linuron,-3.5810000000000004,1,249.09699999999998,1,1,2,41.57,-3.592,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,39.2412746585736,ABD{A}A{~B}Daraaa{Z}a{Z}ar
Cycloheptanol,-1.7,1,114.188,1,1,0,20.23,-0.88,OC1CCCCCC1,18.66464339908953,BArAAAAAAr
Thiamphenicol,-1.936,1,356.2270000000001,3,1,6,103.70000000000002,-2.154,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,28.33080424886191,AE{~B}{~B}araaa{aar}A{B}A{AB}DA{~B}A{Z}Z 
thiopental,-2.96,1,242.34400000000002,2,1,4,58.2,-3.36,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O ,37.481031866464335,AAAA{A}Ar{AA}A{~B}DA{~E}DAr~B 
acetazolamide,-0.7929999999999999,1,222.251,2,1,2,115.03999999999999,-2.36,CC(=O)Nc1nnc(s1)S(N)(=O)=O ,29.893778452200305,AA{~B}Dardda{sr}E{D}{~B}~B 
p-Nitrophenol,-2.318,1,139.10999999999999,1,1,1,63.37,-0.74,Oc1ccc(cc1)N(=O)=O,17.602427921092566,Baraaa{aar}D{~B}~B
Aldrin,-5.511,1,364.914,0,4,0,0.0,-6.307,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,59.84066767830046,ZAr~A{Z}As{Z}AtAuAA{A~Au}AtAr{Z}As{Z}Z
Tetrahydrofurane ,-0.62,2,72.107,0,1,0,9.23,0.49,C1CCOC1,8.2701062215478,ArAABAr
o-Nitroaniline,-2.2769999999999997,1,138.126,1,1,1,69.16,-1.96,Nc1ccccc1N(=O)=O,26.85887708649469,DaraaaaarD{~B}~B
"2,2',3,3'-PCB",-6.079,1,291.99199999999996,0,2,1,0.0,-7.28,Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,67.22306525037936,Zaraaaa{arZ}asaaaa{Z}asZ
phenylbutazone,-4.0760000000000005,1,308.38100000000003,0,3,5,40.620000000000005,-3.81,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3 ,40.895295902883156,AAAAArA{~B}D{D{Ar~B}asaaaaas}ataaaaat 
"2,6-Dinitrotoluene",-2.553,1,182.135,0,1,2,86.28,-3.0,Cc1c(cccc1N(=O)=O)N(=O)=O,34.749620637329286,Aara{aaaarD{~B}~B}D{~B}~B
Progesterone,-4.17,1,314.46900000000005,0,4,1,34.14,-4.42,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,45.52352048558422,AA{~B}ArAAAsAtAAAu~AA{~B}AAAu{A}AtAAArsA
Chlorazine,-3.6630000000000003,1,257.76899999999995,0,1,6,45.150000000000006,-4.4110000000000005,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,45.455235204855846,AAD{AA}arda{Z}da{dr}D{AA}AA
captafol,-4.365,1,349.06600000000014,0,2,3,37.38,-5.4,ClC(Cl)C(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O ,52.959028831562975,ZA{Z}A{Z}{Z}EDsA{~B}ArAA~AAArAs~B 
"1,2,4-tribromobenzene",-5.144,1,314.802,0,1,0,0.0,-4.5,c1(Br)c(Br)cc(Br)cc1,46.13050075872534,ar{X}a{X}aa{X}aar
Oxazepam,-3.517,1,286.718,2,3,1,61.690000000000005,-3.952,OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,41.97268588770866,BAtD~A{araaaaar}asaa{Z}aaasDAt~B 
Secobarbital,-2.415,1,238.28699999999995,2,1,5,75.27000000000001,-2.356,O=C1NC(=O)NC(=O)C1(C(C)CCC)CC=C,29.86342943854325,B~ArDA{~B}DA{~B}Ar{A{A}AAA}AA~A
Carvacrol,-3.2239999999999998,1,150.22099999999998,1,1,1,20.23,-2.08,c1(O)c(C)ccc(C(C)C)c1,27.769347496206375,ar{B}a{A}aaa{A{A}A}ar
rhodanine,-0.396,1,133.197,1,1,0,29.1,-1.77,C1SC(=S)NC1(=O),25.417298937784523,ArEA{~E}DAr{~B}
Morin,-2.7310000000000003,1,302.23800000000006,5,3,1,131.35999999999999,-3.083,Oc1ccc(c(O)c1)c3oc2cc(O)cc(O)c2c(=O)c3O ,35.379362670713206,Baraaa{a{B}ar}atbasaa{B}aa{B}asa{~B}atB 
Kepone,-5.112,1,490.6390000000001,0,6,0,17.07,-5.2589999999999995,ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,51.889226100151745,ZAr{A{~B}As{Z}At{Z}AruZ}Av{Z}As{Z}At{Z}A{Z}{Z}AuvZ
Disulfiram,-3.862,1,296.5520000000001,0,0,4,6.48,-4.86,CCN(CC)C(=S)SSC(=S)N(CC)CC,48.861911987860395,AAD{AA}A{~E}EEA{~E}D{AA}AA
Cyclohexane,-2.477,2,84.162,0,1,0,0.0,-3.1,C1CCCCC1,35.50834597875569,ArAAAAAr
Dienochlor,-7.848,1,474.64,0,2,1,0.0,-7.278,ClC1=C(Cl)C(Cl)(C(=C1Cl)Cl)C2(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl,67.20789074355083,ZAr~A{Z}A{Z}{A{~ArZ}Z}As{Z}A{~A{Z}A{~AsZ}Z}Z
chlordimeform,-3.1639999999999997,1,196.68099999999998,0,1,2,15.6,-2.86,CN(C)C=Nc1ccc(Cl)cc1C,33.68740515933232,AD{A}A~Daraaa{Z}aarA
Equilenin,-3.927,1,266.34,1,4,0,37.3,-5.24,CC34CCc1c(ccc2cc(O)ccc12)C3CCC4=O,51.74506828528073,AAtuAAara{aaasaa{B}aaars}AtAAAu~B
1-Octanol,-2.105,1,130.23100000000002,1,0,6,20.23,-2.39,CCCCCCCCO,30.121396054628224,AAAAAAAAB
Diethyl sulfide,-1.598,1,90.191,0,0,2,0.0,-1.34,CCSCC,22.15477996965099,AAEAA
"1,2-Dichloroethane",-1.374,1,98.96000000000001,0,0,1,0.0,-1.06,ClCCCl,20.030349013657055,ZAAZ
2-Chloro-2-methylbutane,-2.278,1,106.59599999999999,0,0,1,0.0,-2.51,CCC(C)(C)Cl,31.03186646433991,AAA{A}{A}Z
1-Chloro-2-bromoethane,-1.7380000000000002,1,143.411,0,0,1,0.0,-1.32,ClCCBr,22.00303490136571,ZAAX
p-Nitroaniline,-1.936,1,138.126,1,1,1,69.16,-2.37,Nc1ccc(cc1)N(=O)=O,29.969650986342945,Daraaa{aar}D{~B}~B
Lactose,1.071,1,342.297,8,2,4,189.52999999999997,-0.244,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,13.839150227617603,BAArBA{BAsA{B}A{B}A{B}BAsAB}A{B}A{B}ArB
RTI 2,-3.125,1,268.32,0,3,2,49.330000000000005,-2.86,CCN2c1ncccc1N(CC)C(=O)c3cccnc23 ,33.68740515933232,AADsardaaaarD{AA}A{~B}ataaadast 
Chlorobenzene,-2.975,1,112.55899999999997,0,1,0,0.0,-2.38,Clc1ccccc1,30.045523520485585,Zaraaaaar
1-Nonene ,-3.427,1,126.243,0,0,6,0.0,-5.05,CCCCCCCC=C,50.30349013657056,AAAAAAAA~A
p-Bromoiodobenzene,-4.754,1,282.90599999999995,0,1,0,0.0,-4.56,Brc1ccc(I)cc1,46.585735963581186,Xaraaa{H}aar
3-Methyl-3-pentanol,-1.308,1,102.17699999999998,1,0,2,20.23,-0.36,CCC(C)(O)CC,14.719271623672231,AAA{A}{B}AA
Pentylbenzene,-3.8989999999999996,1,148.249,0,1,4,0.0,-4.64,CCCCCc1ccccc1,47.192716236722305,AAAAAaraaaaar
allantoin,0.652,1,158.117,4,1,1,113.32,-1.6,NC(=O)NC1NC(=O)NC1=O ,24.127465857359635,DA{~B}DArDA{~B}DAr~B 
