smiles,pic50,transformed_solubility,transformed_smiles
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,7.88,17.970401691331933,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fABAAfAAf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCCF)c2cc(F)ccc2C1=O,6.96,37.42071881606766,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fABAAG}afaa{G}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(Cl)ccc2C1=O,7.43,27.48414376321354,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAE{~B}{~B}D{A}A}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(F)ccc2C1=O,6.83,40.16913319238901,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAE{~B}{~B}D{A}A}afaa{G}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(Cl)ccc2C1=O,6.66,43.76321353065539,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAE{~B}{~B}DA}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(F)ccc2C1=O,6.6,45.03171247357295,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAE{~B}{~B}DA}afaa{G}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(C)(=O)=O)c2cc(F)ccc2C1=O,5.84,61.09936575052855,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAE{A}{~B}~B}afaa{G}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,7.16,33.192389006342495,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAafaaaaaf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2ccccc2)c2cc(F)ccc2C1=O,6.96,37.42071881606766,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAafaaaaaf}afaa{G}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2nn[nH]n2)c2cc(Cl)ccc2C1=O,6.33,50.7399577167019,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAafdd{dH}df}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2cccn2)c2cc(Cl)ccc2C1=O,6.74,42.07188160676533,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAdfaaadf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ccnn2)c2cc(F)ccc2C1=O,6.27,52.00845665961946,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAdfaaddf}afaa{G}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ncnn2)c2cc(Cl)ccc2C1=O,6.03,57.08245243128964,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAdfdaddf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2N)c2cc(Cl)ccc2C1=O,7.29,30.443974630021145,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fD}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)=O)c2cc(Cl)ccc2C1=O,5.88,60.25369978858352,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fDA{A}~B}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)C)c2cc(Cl)ccc2C1=O,6.71,42.70613107822411,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fDA{A}A}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC)c2cc(Cl)ccc2C1=O,8.07,13.953488372093025,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fDA}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NCC2CC2)c2cc(Cl)ccc2C1=O,8.65,1.6913319238900648,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fDAAfAAf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NS(C)(=O)=O)c2cc(Cl)ccc2C1=O,6.26,52.21987315010571,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fDE{A}{~B}~B}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2C)c2cc(Cl)ccc2C1=O,5.62,65.75052854122622,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A*H}fA}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,5.43,69.76744186046513,ADA{~B}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A*H}fAafaaaaaf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C(=O)N(c3cnccc3C3CC3)C[C@@H]2C)c2cc(Cl)ccc2C1=O,6.33,50.7399577167019,ADA{~B}ADrA{A**}f{A{~B}D{atadaaatAtAAt}A{A**H}fA}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@@]2(C[C@H](CO)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,6.31,51.16279069767443,ADA{~B}ADrA{A**}f{A{A*H}{AB}D{atadaauaaaaatu}Af~B}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C/C2=C\F)c2cc(Cl)ccc2C1=O,6.75,41.86046511627908,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}ALAf~ARG}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)CC2(C)C)c2cc(Cl)ccc2C1=O,5.18,75.05285412262157,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}AAf{A}A}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)CC23CC3)c2cc(Cl)ccc2C1=O,6.1,55.60253699788584,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}AAftAAt}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,5.39,70.61310782241016,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{G}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,5.2,74.63002114164904,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}A{A**H}fAafaaaaaf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2CC2CC2)c2cc(Cl)ccc2C1=O,6.435,48.52008456659621,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}A{A*H}fAAfAAf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2CO)c2cc(Cl)ccc2C1=O,6.425,48.73150105708246,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}A{A*H}fAB}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2COC)c2cc(Cl)ccc2C1=O,5.73,63.424947145877375,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}A{A*H}fABA}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,5.81,61.73361522198732,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}A{A*H}fAafaaaaaf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2OCC2CC2)c2cc(Cl)ccc2C1=O,8.28,9.513742071881628,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}A{A*H}fBAAfAAf}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)c3ccccc32)c2cc(F)ccc2C1=O,5.953333333333333,58.7033121916843,ADA{~B}ADrA{A*}f{A{~B}D{atadaauaaaaatu}ataaaaatf}afaa{G}aaafAr~B
CNC(=O)CN1C[C@]2(CCN(c3cncc4ccc(OC[C@H](O)CN(C)C)cc34)C2=O)c2cc(Cl)ccc2C1=O,7.44,27.27272727272727,ADA{~B}ADrA{A*}f{AAD{atadaauaaa{BA{A*H}{B}AD{A}A}aatu}Af~B}afaa{Z}aaafAr~B
CNC(=O)CN1C[C@]2(C[C@H](COC)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,4.27,94.29175475687106,ADA{~B}ADrA{A*}f{A{A*H}{ABA}D{atadaauaaaaatu}Af~B}afaa{Z}aaafAr~B
CNC(=O)C[C@@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.34,92.81183932346724,ADA{~B}A{A**H}rAAAADrA{~B}Aaradaafaaaaarf
CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,7.23,31.712473572938688,ADA{~B}{A**H}{A}DrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{Z}aaafAr~B
CNC(=O)[C@@H](C)N1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,7.62,23.467230443974636,ADA{~B}{A**H}{A}DrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{G}aaafAr~B
CNC(=O)[C@@H](C)N1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.705,42.81183932346723,ADA{~B}{A**H}{A}DrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
CNC(=O)[C@H](C)N1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.9,38.689217758985194,ADA{~B}{A*H}{A}DrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cncc2ccccc12,8.22,10.78224101479915,ADA{~B}araa{X}aa{{DP}{~B}{BM}}arD{A**H}rAAAA{A**H}rDA{~B}aradaafaaaaarf
CNC(=O)c1ccc2c(c1)[C@@H](C(=O)Nc1cncc3ccccc13)CN(C)C2=O,4.4,91.54334038054968,ADA{~B}araaafa{ar}{A**H}{A{~B}Daradaataaaaart}AD{A}Af~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,7.43,27.48414376321354,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{Z}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,6.9,38.689217758985194,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{G}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ncncn2)c2cc(Cl)ccc2C1=O,7.4,28.1183932346723,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fADafdadadf}afaa{Z}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2(F)CC2)c2cc(Cl)ccc2C1=O,7.7,21.77589852008457,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fABAAf{G}AAf}afaa{Z}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2(F)COC2)c2cc(Cl)ccc2C1=O,6.89,38.90063424947147,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fABAAf{G}ABAf}afaa{Z}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,7.94,16.701902748414376,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fABAAfAAf}afaa{Z}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2COC2)c2cc(Cl)ccc2C1=O,6.92,38.26638477801269,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fABAAfABAf}afaa{Z}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CS(=O)(=O)C2)c2cc(Cl)ccc2C1=O,7.26,31.078224101479925,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fABAAfAE{~B}{~B}Af}afaa{Z}aaafAr~B
CNCCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(Cl)ccc2C1=O,7.12,34.03805496828753,ADAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fAE{~B}{~B}D{A}A}afaa{Z}aaafAr~B
CNCCN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.96,37.42071881606766,ADAADrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H](CC(C)C)C1,5.78,62.36786469344608,ADE{~B}{~B}BAA{~B}DrAAD{Aafaaaa{Z}af}{A*H}{AA{A}A}Ar
CNS(=O)(=O)OCC(=O)N1CCN(Cc2cccc(Cl)c2)[C@H]2CS(=O)(=O)C[C@H]21,6.38,49.68287526427062,ADE{~B}{~B}BAA{~B}DrAAD{Aafaaaa{Z}af}{A*H}fAE{~B}{~B}A{A*H}fr
CNS(=O)(=O)OCC(=O)N1CCN(S(=O)(=O)c2ccsc2)[C@H](C(=O)NCc2ccccn2)C1,4.79,83.29809725158563,ADE{~B}{~B}BAA{~B}DrAAD{E{~B}{~B}afaafaf}{A*H}{A{~B}DAafaaaadf}Ar
CNS(=O)(=O)OCC(=O)N[C@H](C)c1cc(Cl)cc(-c2ccc(S(N)(=O)=O)cc2)c1,5.76,62.79069767441861,ADE{~B}{~B}BAA{~B}D{A*H}{A}araa{Z}aa{Mafaaa{E{D}{~B}~B}aaf}ar
CNS(=O)(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.25,94.71458773784356,ADE{~B}{~B}{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
CN[C@@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.79,41.01479915433404,AD{A**H}{A}ADrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
CN[C@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.88,39.11205073995772,AD{A*H}{A}ADrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C,7.223333333333334,31.85341789992953,ABA{~B}D{A*H}{A{~B}DrA{A*H}{A{G}{G}G}A{A*H}rA{~B}D{A*H}{A^D}A{A**H}rAADAr~B}A{A}{A}A
COC(=O)[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.49,89.64059196617335,ABA{~B}{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
COC(C)(C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.08,77.16701902748414,ABA{A}{A}ArAAD{A{~B}Aafadaataaaaaft}AAr
COC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.76,83.9323467230444,ABAr{A}AAD{A{~B}Aafadaataaaaaft}AAr
COC1CC2(CCN(C(=O)Cc3cncc4ccccc34)CC2)C1,5.36,71.24735729386892,ABArAAf{AAD{A{~B}Aatadaauaaaaatu}AAf}Ar
COC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.59,87.52642706131078,ABArAAD{A{~B}Aafadaataaaaaft}AAr
COCC(=O)[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.06,98.73150105708245,ABAA{~B}{A*H}rAAAADrA{~B}Aaradaafaaaaarf
COCC1(C)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.93,80.33826638477802,ABAAr{A}AAD{A{~B}Aafadaataaaaaft}AAr
COCC1(CC2CC2)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.92,80.54968287526428,ABAAr{AAfAAf}AAD{A{~B}Aafadaataaaaaft}AAr
COCC1(F)CCN(C(=O)Cc2cncc3ccccc23)CC1,4.63,86.68076109936575,ABAAr{G}AAD{A{~B}Aafadaataaaaaft}AAr
COCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.89,81.18393234672305,ABAArAAD{A{~B}Aafadaataaaaaft}AAr
COCCC1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.0,78.8583509513742,ABAAArAAD{A{~B}Aafadaataaaaaft}AAr
COC[C@@H]1[C@H]2CCN(C(=O)Cc3cncc4ccccc34)C[C@H]21,4.26,94.5031712473573,ABA{A**H}r{A*H}fAAD{A{~B}Aatadaauaaaaatu}A{A*H}fr
COC[C@H]1CC12CCN(C(=O)Cc1cncc3ccccc13)CC2,4.59,87.52642706131078,ABA{A*H}rAArfAAD{A{~B}Aaradaataaaaart}AAf
COC[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.265000000000001,94.39746300211415,ABA{A*H}rAAAADrA{~B}Aaradaafaaaaarf
COC[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.14,97.04016913319239,ABA{A*H}rAAAD{A{~B}Aafadaataaaaaft}Ar
COC[C@H]1CC[C@@H](c2ccc(F)cc2)N1C(=O)Cc1cncc2ccccc12,5.01,78.64693446088795,ABA{A*H}rAA{A**H}{afaaa{G}aaf}DrA{~B}Aaradaafaaaaarf
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(C)C(=O)c1ccc(Cl)cc12,5.48,68.71035940803382,ABA{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{A}A{~B}araaa{Z}aarf
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1c[nH]cn1)C(=O)c1ccc(Cl)cc12,7.17,32.980972515856244,ABA{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aara{dH}adr}A{~B}araaa{Z}aarf
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn[nH]1)C(=O)c1ccc(Cl)cc12,7.44,27.27272727272727,ABA{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaraad{dH}r}A{~B}araaa{Z}aarf
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(Cl)cc12,7.26,31.078224101479925,ABA{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aarad{dH}ar}A{~B}araaa{Z}aarf
COC[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncc[nH]1)C(=O)c1ccc(Cl)cc12,7.32,29.809725158562365,ABA{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aardaa{dH}r}A{~B}araaa{Z}aarf
COC[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,6.1000000000000005,55.60253699788583,ABA{A*H}rafaafafAADrA{~B}Aaradaafaaaaarf
COCc1cccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)c1,5.06,77.58985200845666,ABAaraaaa{{A*H}fAAAADfA{~B}Aafadaataaaaaft}ar
CO[C@@H](C)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,7.11,34.24947145877378,AB{A**H}{A}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{Z}aaafAr~B
CO[C@@H](C)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(F)ccc2C1=O,6.97,37.209302325581405,AB{A**H}{A}ADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{G}aaafAr~B
CO[C@@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,5.755,62.89640591966174,AB{A**H}{A}ADrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
CO[C@@H]1CN(C(=O)Cc2cncc3ccccc23)CC[C@H]1C,5.07,77.37843551797039,AB{A**H}rAD{A{~B}Aafadaataaaaaft}AA{A*H}rA
CO[C@@H]1C[C@@H]2C[C@H]1CN2C(=O)Cc1cncc2ccccc12,4.27,94.29175475687106,AB{A**H}rA{A**H}fA{A*H}rADfA{~B}Aaradaafaaaaarf
CO[C@H](C)C1CCN(C(=O)Cc2cncc3ccccc23)CC1,5.34,71.67019027484145,AB{A*H}{A}ArAAD{A{~B}Aafadaataaaaaft}AAr
CO[C@H](C)CN1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2C1=O,6.59,45.2431289640592,AB{A*H}{A}ADrA{A*H}{A{~B}Dafadaataaaaaft}afaa{Z}aaafAr~B
CO[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C[C@H]1C,4.45,90.48625792811839,AB{A*H}rAAD{A{~B}Aafadaataaaaaft}A{A*H}rA
CO[C@H]1CCN(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,4.55,88.37209302325581,AB{A*H}rAAD{A{~B}Aafadaataaaaaft}{A**H}{A}Ar
CO[C@H]1CCN2C(=O)N(c3cncc4ccccc34)C(=O)[C@@H]2C1,4.03,99.36575052854121,AB{A*H}rAADfA{~B}D{atadaauaaaaatu}A{~B}{A**H}fAr
CO[C@H]1CC[C@@H]2C(=O)N(c3cncc4ccccc34)C(=O)N2C1,4.324999999999999,93.12896405919663,AB{A*H}rAA{A**H}fA{~B}D{atadaauaaaaatu}A{~B}DfAr
CO[C@H]1[C@H]2C[C@H]3CN(C(=O)Cc4cncc5ccccc45)[C@H]1[C@H]3C2,4.23,95.13742071881606,AB{A*H}r{A*H}fA{A*H}tAD{A{~B}Aauadaavaaaaauv}{A*H}r{A*H}tAf
CO[C@]1(C(F)(F)F)CCN(C(=O)Cc2cncc3ccccc23)C1,5.15,75.68710359408033,AB{A*}r{A{G}{G}G}AAD{A{~B}Aafadaataaaaaft}Ar
COc1cc(CNC(=O)CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)cc(OC)c1,7.16,33.192389006342495,ABaraa{ADA{~B}ADfAataaa{Z}aat{A*H}{A{~B}Datadaauaaaaatu}Af}aa{BA}ar
COc1cc2cncc(CC(=O)N(Cc3cccc(Cl)c3)c3ccc(N(C)C)cn3)c2cc1OC,5.84,61.09936575052855,ABaraafadaa{AA{~B}D{Aataaaa{Z}at}ataaa{D{A}A}adt}afaarBA
COc1ccc(C(=O)Nc2cccc(/C=C3/C(=O)NC(=O)c4ccccc43)c2)cc1,5.04,78.01268498942918,ABaraaa{A{~B}Dafaaaa{LA~AtLA{~B}DA{~B}auaaaaaut}af}aar
COc1ccc(C)cc1CC(=O)Nc1cncc2ccccc12,5.25,73.57293868921776,ABaraaa{A}aarAA{~B}Daradaafaaaaarf
COc1ccc(CNC(=O)CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)cc1,7.08,34.88372093023256,ABaraaa{ADA{~B}ADfAataaa{Z}aat{A*H}{A{~B}Datadaauaaaaatu}Af}aar
COc1ccc(CNC(=O)CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)cc1OC,6.94,37.84355179704016,ABaraaa{ADA{~B}ADfAataaa{Z}aat{A*H}{A{~B}Datadaauaaaaatu}Af}aarBA
COc1ccc(CNc2cnc([C@H](NC(=O)CCl)c3ccccc3)s2)c(OC)c1,4.33,93.0232558139535,ABaraaa{ADafada{{A*H}{DA{~B}AZ}ataaaaat}ff}a{BA}ar
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cccnc2)cc1,4.99,79.06976744186046,ABaraaa{D{Aafaaaa{Z}af}A{~B}Aafaaadaf}aar
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc(C)c2)cc1,5.78,62.36786469344608,ABaraaa{D{Aafaaaa{Z}af}A{~B}Aafadaa{A}af}aar
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cc1,5.92,59.40803382663849,ABaraaa{D{Aafaaaa{Z}af}A{~B}Aafadaataaaaaft}aar
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cnccc2C)cc1,5.44,69.55602536997885,ABaraaa{D{Aafaaaa{Z}af}A{~B}AafadaaafA}aar
COc1ccc(N(Cc2ccccc2)C(=O)Cc2cncc3ccccc23)cc1,5.37,71.03594080338267,ABaraaa{D{Aafaaaaaf}A{~B}Aafadaataaaaaft}aar
COc1ccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cc1F,4.85,82.02959830866808,ABaraaa{{A*H}fAAAADfA{~B}Aafadaataaaaaft}aarG
COc1ccc2[nH]cc(CCNC(=O)c3cncc4ccccc34)c2c1,4.24,94.9260042283298,ABaraaaf{dH}aa{AADA{~B}atadaauaaaaatu}afar
COc1ccc2cncc(CC(=O)N(Cc3cccc(Cl)c3)c3ccc(N(C)C)cn3)c2c1,6.69,43.12896405919661,ABaraaafadaa{AA{~B}D{Aataaaa{Z}at}ataaa{D{A}A}adt}afar
COc1cccc(CNC(=O)CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(Cl)ccc3C2=O)c1,7.16,33.192389006342495,ABaraaaa{ADA{~B}ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{Z}aaatAf~B}ar
