mol_id,smiles,value,smiles_random,smiles_blind,value_blind
[H]N1C([H])(C([H])([H])[H])C1([H])C([H])([H])C#CC([H])([H])[H],[H]N1C([H])(C([H])([H])[H])C1([H])C([H])([H])C#CC([H])([H])[H],0.25531057,C(#CC)CC1C(C)N1,{Q}DrA{{Q}}{A{{Q}}{{Q}}{Q}}Ar{{Q}}A{{Q}}{{Q}}A^AA{{Q}}{{Q}}{Q},58.19127206503762
[H]C([H])([H])C#CC([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]C([H])([H])C#CC([H])([H])C1([H])OC1([H])C([H])([H])[H],0.27041398,C1(C)OC1CC#CC,{Q}A{{Q}}{{Q}}A^AA{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},54.79166725752414
[H]C([H])([H])C#CC([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],[H]C([H])([H])C#CC([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],0.252056,C1C(C)N1CC#CC,{Q}A{{Q}}{{Q}}A^AA{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},58.92383853965423
[H]C#CC#CC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C#CC#CC1([H])C([H])([H])C1([H])C([H])([H])[H],0.19262564,C(#C)C#CC1CC1C,{Q}A^AA^AAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},72.3009326904624
[H]C([H])([H])C1([H])C([H])([H])C1([H])C#CC#N,[H]C([H])([H])C1([H])C([H])([H])C1([H])C#CC#N,0.20453777,CC1C(C#CC#N)C1,{Q}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A^AA^D,69.6196485026051
[H]C#CC#CC1([H])N([H])C1([H])C([H])([H])[H],[H]C#CC#CC1([H])N([H])C1([H])C([H])([H])[H],0.19552736,N1C(C#CC#C)C1C,{Q}A^AA^AAr{{Q}}D{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},71.64778871423066
[H]N1C([H])(C#CC#N)C1([H])C([H])([H])[H],[H]N1C([H])(C#CC#N)C1([H])C([H])([H])[H],0.20873548,C(C#N)#CC1C(C)N1,{Q}DrA{{Q}}{A^AA^D}Ar{{Q}}A{{Q}}{{Q}}{Q},68.67479200353984
[H]C#CC#CC1([H])OC1([H])C([H])([H])[H],[H]C#CC#CC1([H])OC1([H])C([H])([H])[H],0.19467282,C(C#C)#CC1C(C)O1,{Q}A^AA^AAr{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},71.84013589226613
[H]C([H])([H])C1([H])OC1([H])C#CC#N,[H]C([H])([H])C1([H])OC1([H])C#CC#N,0.20867051,C1(C)C(C#CC#N)O1,{Q}A{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A^AA^D,68.68941600728097
[H]C#CC#CC1([H])N(C([H])([H])[H])C1([H])[H],[H]C#CC#CC1([H])N(C([H])([H])[H])C1([H])[H],0.18787012,C(#C)C#CC1N(C)C1,{Q}A^AA^AAr{{Q}}D{A{{Q}}{{Q}}{Q}}Ar{{Q}}{Q},73.37134583916368
[H]C([H])([H])N1C([H])([H])C1([H])C#CC#N,[H]C([H])([H])N1C([H])([H])C1([H])C#CC#N,0.1941345,C1N(C)C1C#CC#N,{Q}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A^AA^D,71.96130556586836
[H]C#CC#CC1([H])C([H])([H])C1([H])O[H],[H]C#CC#CC1([H])C([H])([H])C1([H])O[H],0.19317385,OC1C(C#CC#C)C1,{Q}A^AA^AAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}B{Q},72.17753689100209
[H]OC1([H])C([H])([H])C1([H])C#CC#N,[H]OC1([H])C([H])([H])C1([H])C#CC#N,0.20168673,N#CC#CC1CC1O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A^AA^D,70.26138499061763
[H]C(=O)C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C(=O)C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],0.14892678,C1(C)CC1C#CC=O,{Q}A{~B}A^AAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},82.13704616012646
[H]C(=O)C#CC1([H])N([H])C1([H])C([H])([H])[H],[H]C(=O)C#CC1([H])N([H])C1([H])C([H])([H])[H],0.14783945,C(#CC1C(C)N1)C=O,{Q}A{~B}A^AAr{{Q}}D{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},82.381791704037
[H]C(=O)C#CC1([H])OC1([H])C([H])([H])[H],[H]C(=O)C#CC1([H])OC1([H])C([H])([H])[H],0.14719099,O1C(C#CC=O)C1C,{Q}A{~B}A^AAr{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},82.52775263163414
[H]C(=O)C#CC1([H])N(C([H])([H])[H])C1([H])[H],[H]C(=O)C#CC1([H])N(C([H])([H])[H])C1([H])[H],0.14793449,C(#CC1N(C)C1)C=O,{Q}A{~B}A^AAr{{Q}}D{A{{Q}}{{Q}}{Q}}Ar{{Q}}{Q},82.36039928729758
[H]OC1([H])C([H])([H])C1([H])C#CC([H])=O,[H]OC1([H])C([H])([H])C1([H])C#CC([H])=O,0.14849331,C1C(O)C1C#CC=O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A^AA{{Q}}~B,82.234615298216
[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.27117139,C1C(CCC#C)C1C,{Q}A^AA{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},54.6211829313184
[H]C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C#N,[H]C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C#N,0.29883858,C1C(CCC#N)C1C,{Q}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A^D,48.393614975844166
[H]N(C([H])([H])C#N)C1([H])C([H])([H])C1([H])C([H])([H])[H],[H]N(C([H])([H])C#N)C1([H])C([H])([H])C1([H])C([H])([H])[H],0.23527181,C1(C)C(NCC#N)C1,{Q}D{A{{Q}}{{Q}}A^D}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},62.701767696991546
[H]C#CC([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C#CC([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],0.25651545,C1C(C)C1OCC#C,{Q}A^AA{{Q}}{{Q}}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},57.920067360902806
[H]C([H])(C#N)OC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C([H])(C#N)OC1([H])C([H])([H])C1([H])C([H])([H])[H],0.26168437,C(C#N)OC1C(C)C1,{Q}A{{Q}}{A^D}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},56.75660260151055
[H]C#CC([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],[H]C#CC([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],0.2547537,C(CCN1CC1C)#C,{Q}A^AA{{Q}}{{Q}}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},58.316617131427265
[H]C([H])([H])C1([H])N(C([H])([H])C([H])([H])C#N)C1([H])[H],[H]C([H])([H])C1([H])N(C([H])([H])C([H])([H])C#N)C1([H])[H],0.25638223,C1(C)N(CCC#N)C1,{Q}A{{Q}}{{Q}}Ar{{Q}}D{A{{Q}}{{Q}}A{{Q}}{{Q}}A^D}Ar{{Q}}{Q},57.95005365886181
[H]N1C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C#N,[H]N1C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C#N,0.25634446,C(CC1C(C)N1)C#N,{Q}DrA{{Q}}{A{{Q}}{{Q}}{Q}}Ar{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A^D,57.95855525377182
[H]C#CC([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]C#CC([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],0.27140616,C1(CCC#C)C(C)O1,{Q}A^AA{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},54.56833889009461
[H]C([H])([H])C1([H])OC1([H])C([H])([H])C([H])([H])C#N,[H]C([H])([H])C1([H])OC1([H])C([H])([H])C([H])([H])C#N,0.29219293,C(C1C(C)O1)CC#N,{Q}A{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A^D,49.88947476439867
[H]C#CC([H])([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],[H]C#CC([H])([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],0.25523244,C(C#C)CC1CN1C,{Q}A^AA{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}D{A{{Q}}{{Q}}{Q}}Ar{{Q}}{Q},58.20885823422797
[H]C([H])([H])N1C([H])([H])C1([H])C([H])([H])C([H])([H])C#N,[H]C([H])([H])N1C([H])([H])C1([H])C([H])([H])C([H])([H])C#N,0.25363327,C(CCC1N(C)C1)#N,{Q}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A^D,58.56881310667275
[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])O[H],[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])O[H],0.26847675,C1(CCC#C)CC1O,{Q}A^AA{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}B{Q},55.227715568551865
[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C#N,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C#N,0.2708904,C1(O)C(CCC#N)C1,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A^D,54.684430565783956
[H]OC1([H])C([H])([H])C1([H])N([H])C([H])([H])C#N,[H]OC1([H])C([H])([H])C1([H])N([H])C([H])([H])C#N,0.23955738,C(NC1CC1O)C#N,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}D{{Q}}A{{Q}}{{Q}}A^D,61.73713491704744
[H]C#CC([H])([H])OC1([H])C([H])([H])C1([H])O[H],[H]C#CC([H])([H])OC1([H])C([H])([H])C1([H])O[H],0.25267898,C(#C)COC1C(O)C1,{Q}A^AA{{Q}}{{Q}}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}B{Q},58.78361286856507
[H]OC1([H])C([H])([H])C1([H])OC([H])([H])C#N,[H]OC1([H])C([H])([H])C1([H])OC([H])([H])C#N,0.25294561,C1(O)CC1OCC#N,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}BA{{Q}}{{Q}}A^D,58.72359750582068
[H]C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C(=O)C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.16232603,C1(CCC=O)C(C)C1,{Q}A{~B}A{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},79.12102827296886
[H]C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C(=O)N([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.21699008,O=CNCC1CC1C,{Q}A{~B}D{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},66.81677597642405
[H]C(=O)OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C(=O)OC([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.21893349,CC1CC1COC=O,{Q}A{~B}BA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},66.3793366180957
[H]C(=O)C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C(=O)C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],0.16176687,O=CCOC1C(C)C1,{Q}A{~B}A{{Q}}{{Q}}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},79.24688879216082
[H]C(=O)C([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],[H]C(=O)C([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],0.16147462,C(CCN1CC1C)=O,{Q}A{~B}A{{Q}}{{Q}}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},79.31267092381162
[H]C(=O)N([H])C([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],[H]C(=O)N([H])C([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],0.21753418,CC1C(CNC=O)N1,{Q}A{~B}D{{Q}}A{{Q}}{{Q}}Ar{{Q}}D{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},66.6943052909452
[H]C(=O)OC([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],[H]C(=O)OC([H])([H])C1([H])N([H])C1([H])C([H])([H])[H],0.21826166,CC1C(COC=O)N1,{Q}A{~B}BA{{Q}}{{Q}}Ar{{Q}}D{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},66.53055786533932
[H]C(=O)C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]C(=O)C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],0.16265303,C1(C)OC1CCC=O,{Q}A{~B}A{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},79.04742431385917
[H]C(=O)N([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]C(=O)N([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],0.2174194,O1C(CNC=O)C1C,{Q}A{~B}D{{Q}}A{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},66.72014095585837
[H]N=C([H])OC([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]N=C([H])OC([H])([H])C1([H])OC1([H])C([H])([H])[H],0.236769,N=COCC1C(C)O1,{Q}D~A{{Q}}BA{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},62.36476735589233
[H]C(=O)OC([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]C(=O)OC([H])([H])C1([H])OC1([H])C([H])([H])[H],0.21712594,C(OC=O)C1OC1C,{Q}A{~B}BA{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},66.78619544466673
[H]C(=O)C([H])([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],[H]C(=O)C([H])([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],0.16230666,C(CC=O)C1N(C)C1,{Q}A{~B}A{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}D{A{{Q}}{{Q}}{Q}}Ar{{Q}}{Q},79.12538823837545
[H]C(=O)N([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],[H]C(=O)N([H])C([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],0.21645091,C1N(C)C1CNC=O,{Q}A{~B}D{{Q}}A{{Q}}{{Q}}Ar{{Q}}D{A{{Q}}{{Q}}{Q}}Ar{{Q}}{Q},66.93813697530224
[H]C(=O)OC([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],[H]C(=O)OC([H])([H])C1([H])N(C([H])([H])[H])C1([H])[H],0.21906533,C(OC=O)C1N(C)C1,{Q}A{~B}BA{{Q}}{{Q}}Ar{{Q}}D{A{{Q}}{{Q}}{Q}}Ar{{Q}}{Q},66.34966094234946
[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])=O,[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])=O,0.16218632,C(CCC1C(O)C1)=O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}~B,79.15247539568205
[H]OC1([H])C([H])([H])C1([H])C([H])([H])N([H])C([H])=O,[H]OC1([H])C([H])([H])C1([H])C([H])([H])N([H])C([H])=O,0.21730251,C(C1CC1O)NC=O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}D{{Q}}A{{Q}}~B,66.7464515576331
[H]N=C([H])OC([H])([H])C1([H])C([H])([H])C1([H])O[H],[H]N=C([H])OC([H])([H])C1([H])C([H])([H])C1([H])O[H],0.23621348,O(C=N)CC1C(O)C1,{Q}D~A{{Q}}BA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}B{Q},62.489808552726025
[H]OC1([H])C([H])([H])C1([H])C([H])([H])OC([H])=O,[H]OC1([H])C([H])([H])C1([H])C([H])([H])OC([H])=O,0.21897175,O=COCC1CC1O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}BA{{Q}}~B,66.3707247297913
[H]OC1([H])C([H])([H])C1([H])OC([H])([H])C([H])=O,[H]OC1([H])C([H])([H])C1([H])OC([H])([H])C([H])=O,0.1614605,C(OC1C(O)C1)C=O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}BA{{Q}}{{Q}}A{{Q}}~B,79.31584917427837
[H]C(=NC([H])([H])[H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C(=NC([H])([H])[H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],0.2255636,CC1CC1OC=NC,{Q}A{~DA{{Q}}{{Q}}{Q}}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},64.88697470576311
[H]OC1([H])C([H])([H])C1([H])OC([H])=NC([H])([H])[H],[H]OC1([H])C([H])([H])C1([H])OC([H])=NC([H])([H])[H],0.22572529,OC1C(OC=NC)C1,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}BA{{Q}}~DA{{Q}}{{Q}}{Q},64.8505801365018
[H]OC([H])([H])C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]OC([H])([H])C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],0.25008094,C(#CC1CC1C)CO,{Q}BA{{Q}}{{Q}}A^AAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},59.36840195090558
[H]OC([H])([H])C#CC1([H])N([H])C1([H])C([H])([H])[H],[H]OC([H])([H])C#CC1([H])N([H])C1([H])C([H])([H])[H],0.24703616,N1C(C#CCO)C1C,{Q}BA{{Q}}{{Q}}A^AAr{{Q}}D{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},60.053747096526386
[H]OC([H])([H])C#CC1([H])OC1([H])C([H])([H])[H],[H]OC([H])([H])C#CC1([H])OC1([H])C([H])([H])[H],0.2496222,C(O)C#CC1C(C)O1,{Q}BA{{Q}}{{Q}}A^AAr{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},59.4716590769055
[H]C([H])([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C#CC1([H])C([H])([H])C1([H])C([H])([H])[H],0.24851511,C(CC)#CC1C(C)C1,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A^AAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},59.720852370761
[H]OC1([H])C([H])([H])C1([H])C#CC([H])([H])C([H])([H])[H],[H]OC1([H])C([H])([H])C1([H])C#CC([H])([H])C([H])([H])[H],0.25062779,C(CC)#CC1CC1O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A^AA{{Q}}{{Q}}A{{Q}}{{Q}}{Q},59.24531227188681
[H]C([H])([H])N1C([H])([H])C1([H])C#CC([H])([H])C([H])([H])[H],[H]C([H])([H])N1C([H])([H])C1([H])C#CC([H])([H])C([H])([H])[H],0.23556987,C1(C#CCC)CN1C,{Q}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A^AA{{Q}}{{Q}}A{{Q}}{{Q}}{Q},62.634677800807346
[H]N1C([H])(C#CC([H])([H])C([H])([H])[H])C1([H])C([H])([H])[H],[H]N1C([H])(C#CC([H])([H])C([H])([H])[H])C1([H])C([H])([H])[H],0.24415083,N1C(C)C1C#CCC,{Q}DrA{{Q}}{A^AA{{Q}}{{Q}}A{{Q}}{{Q}}{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},60.70320187126023
[H]C([H])([H])C([H])([H])C#CC1([H])OC1([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C#CC1([H])OC1([H])C([H])([H])[H],0.25088525,CCC#CC1OC1C,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A^AAr{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},59.187360971237325
[H]OC([H])([H])C#CC1([H])N(C([H])([H])[H])C1([H])[H],[H]OC([H])([H])C#CC1([H])N(C([H])([H])[H])C1([H])[H],0.2365318,CN1CC1C#CCO,{Q}BA{{Q}}{{Q}}A^AAr{{Q}}D{A{{Q}}{{Q}}{Q}}Ar{{Q}}{Q},62.418158362316866
[H]OC([H])([H])C#CC1([H])C([H])([H])C1([H])O[H],[H]OC([H])([H])C#CC1([H])C([H])([H])C1([H])O[H],0.24879429,OC1CC1C#CCO,{Q}BA{{Q}}{{Q}}A^AAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}B{Q},59.65801214658902
[H]C(=NC1([H])C([H])([H])C1([H])C([H])([H])[H])OC([H])([H])[H],[H]C(=NC1([H])C([H])([H])C1([H])C([H])([H])[H])OC([H])([H])[H],0.22637256,C1(N=COC)CC1C,{Q}A{~DAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q}}BA{{Q}}{{Q}}{Q},64.704887064291
[H]OC1([H])C([H])([H])C1([H])N=C([H])OC([H])([H])[H],[H]OC1([H])C([H])([H])C1([H])N=C([H])OC([H])([H])[H],0.22714971,COC=NC1CC1O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}D~A{{Q}}BA{{Q}}{{Q}}{Q},64.5299594899115
[H]OC([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.26562,C1(CCCO)C(C)C1,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},55.87073731224181
[H]OC([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],0.27083268,OCCOC1C(C)C1,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},54.69742267746534
[H]OC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],0.24964055,C1(C)CN1CCCO,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},59.4675287018301
[H]OC([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],0.26651423,C1(CCCO)OC1C,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},55.6694563692612
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],0.29418296,C1(CCCC)C(C)C1,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},49.44154177740461
[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC1([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.26638896,C1(CCCC)CC1O,{Q}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},55.69765321316845
[H]C([H])([H])N1C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])N1C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],0.25288581,CCCCC1CN1C,{Q}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},58.7370578017068
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])OC1([H])C([H])([H])[H],0.28882406,CC1C(CCCC)O1,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}Ar{{Q}}BAr{{Q}}A{{Q}}{{Q}}{Q},50.64776886141968
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1C([H])([H])C1([H])C([H])([H])[H],0.24950463,C(CCC)N1C(C)C1,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}DrA{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},59.498122738901
[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])OC1([H])C([H])([H])C1([H])C([H])([H])[H],0.26954029,CCCOC1CC1C,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}BAr{{Q}}A{{Q}}{{Q}}Ar{{Q}}A{{Q}}{{Q}}{Q},54.98832488148299
